Compound	CMap_Score	a_score	b_score
BRD-K40331046	0.8960992907801419	0.5390070921985816	-0.3570921985815603
BRD-K20605374	0.895390070921986	0.5585106382978724	-0.3368794326241135
BRD-K19388745	0.8950354609929079	0.42624113475177305	-0.46879432624113476
BRD-K08525451	0.8946808510638298	0.37234042553191493	-0.5223404255319148
BRD-A24397426	0.8943262411347517	0.42978723404255315	-0.4645390070921986
BRD-K59369769	0.8932624113475176	0.4180851063829787	-0.47517730496453897
BRD-K86816506	0.8925531914893616	0.5680851063829787	-0.324468085106383
BRD-A99888680	0.8900709219858156	0.43936170212765957	-0.4507092198581561
BRD-K86727142	0.8900709219858155	0.12836879432624104	-0.7617021276595745
BRD-K82850175	0.8893617021276596	0.5265957446808511	-0.3627659574468085
BRD-K49962337	0.8893617021276596	0.4031914893617021	-0.48617021276595745
BRD-K89561498	0.8890070921985815	0.5347517730496454	-0.35425531914893615
BRD-K46937689	0.8890070921985815	0.3953900709219858	-0.49361702127659574
BRD-K43905307	0.8882978723404256	0.7734042553191489	-0.1148936170212766
BRD-K28578425	0.8879432624113475	0.3985815602836879	-0.48936170212765956
BRD-K07106112	0.8872340425531915	0.3021276595744681	-0.5851063829787234
BRD-K36055864	0.8868794326241136	0.5351063829787235	-0.3517730496453901
BRD-K51791723	0.8868794326241134	0.5975177304964538	-0.28936170212765955
BRD-K93034159	0.8858156028368793	0.3794326241134751	-0.5063829787234042
BRD-A23127772	0.8858156028368793	0.4819148936170212	-0.40390070921985816
BRD-K84011460	0.8851063829787233	0.37765957446808507	-0.5074468085106383
BRD-K34073885	0.8836879432624114	0.49787234042553197	-0.3858156028368795
BRD-K21673112	0.8836879432624114	0.5531914893617021	-0.3304964539007092
BRD-K71075609	0.8815602836879433	0.6191489361702127	-0.2624113475177305
BRD-K19284129	0.8815602836879433	0.6531914893617021	-0.2283687943262412
BRD-K40992116	0.8804964539007092	0.41241134751773045	-0.46808510638297873
BRD-A10523515	0.8797872340425532	0.23510638297872344	-0.6446808510638298
BRD-K12343256	0.8776595744680852	0.36808510638297876	-0.5095744680851064
BRD-K07881437	0.8773049645390071	0.4177304964539007	-0.4595744680851064
BRD-K99023089	0.8765957446808511	0.5829787234042554	-0.2936170212765957
BRD-K37270826	0.875886524822695	0.29716312056737587	-0.5787234042553191
BRD-K90374350	0.875531914893617	0.3595744680851064	-0.5159574468085106
BRD-K85402309	0.875177304964539	0.5329787234042553	-0.34219858156028365
BRD-A86248581	0.874822695035461	0.32907801418439714	-0.5457446808510639
BRD-K75037734	0.874113475177305	0.5829787234042554	-0.29113475177304965
BRD-K26011976	0.873758865248227	0.20673758865248226	-0.6670212765957447
BRD-K19295594	0.8737588652482269	0.2237588652482269	-0.65
BRD-K67261995	0.8734042553191489	0.21382978723404256	-0.6595744680851063
BRD-K64925568	0.8702127659574468	0.1851063829787234	-0.6851063829787234
BRD-K81473043	0.8687943262411348	0.5531914893617021	-0.31560283687943264
BRD-K19540840	0.8687943262411348	0.24219858156028368	-0.6265957446808511
BRD-A05906449	0.8684397163120567	0.5485815602836879	-0.3198581560283688
BRD-K78815826	0.8670212765957448	0.38829787234042556	-0.4787234042553192
BRD-K60369935	0.8663120567375886	0.50177304964539	-0.3645390070921986
BRD-A26503646	0.8659574468085106	0.5826241134751773	-0.2833333333333333
BRD-A11990600	0.8656028368794326	0.09858156028368792	-0.7670212765957447
BRD-K19085898	0.8648936170212767	0.3872340425531915	-0.4776595744680851
BRD-A93093700	0.8645390070921986	0.5893617021276596	-0.275177304964539
BRD-K36627727	0.8641843971631205	0.5741134751773049	-0.2900709219858156
