Compound	CMap_Score	a_score	b_score
BRD-K26833429	0.2123936528650855	0.13046475227259047	-0.08192890059249502
BRD-K12539581	0.21101339765138138	0.09042602291654123	-0.12058737473484016
BRD-A14240607	0.2108323089441315	0.08897216703790664	-0.12186014190622485
BRD-A95886749	0.21058593767700245	0.09775951678606543	-0.11282642089093703
BRD-A25004090	0.2105539275373295	0.08839022334597557	-0.12216370419135392
BRD-K37618799	0.2099826323145111	0.005326791483555082	-0.204655840830956
BRD-K23363278	0.2097297878138789	0.03613970662011112	-0.1735900811937678
BRD-K68938568	0.20943279586075564	0.11146629743342767	-0.09796649842732796
BRD-K49759007	0.20864438838624233	0.15147592960488032	-0.05716845878136201
BRD-K00312224	0.20795621893252492	0.07688680191840747	-0.13106941701411745
BRD-K40992116	0.20774276405775938	0.14576485461441213	-0.061977909443347245
BRD-K32372024	0.20761951369185982	0.1296259506752554	-0.07799356301660443
BRD-K21673112	0.20706275087825604	0.08968655308731166	-0.11737619779094438
BRD-A14886633	0.20704064478584275	0.09651837136034352	-0.11052227342549922
BRD-K38458514	0.20665487243522396	0.11674191800614048	-0.08991295442908348
BRD-K86003836	0.20651446800054107	0.06003652198342457	-0.1464779460171165
BRD-K78659596	0.2058549749712426	0.06856801717737243	-0.13728695779387018
BRD-K97472745	0.20545344029704377	0.055888668151626464	-0.1495647721454173
BRD-K79145628	0.20540835422569442	0.09871169706820782	-0.10669665715748661
BRD-A65248799	0.20399864579955113	0.13267613830192843	-0.0713225074976227
BRD-K11433652	0.20096363790544292	0.12512792727710553	-0.07583571062833738
BRD-K99498722	0.20066823189452776	0.1682419280396525	-0.03242630385487527
BRD-K73753850	0.20038337725422267	0.13050187626673088	-0.0698815009874918
BRD-K41278234	0.20028145619271592	0.04957558244536753	-0.1507058737473484
BRD-K38287497	0.1999964397215733	0.05914353942166836	-0.14085290029990494
BRD-K85140930	0.19998070976416066	0.14807155900708363	-0.05190915075707703
BRD-K65814004	0.19997316844712948	0.1175907531154054	-0.08238241533172408
BRD-A92872453	0.19992277432430766	0.06495093612666303	-0.13497183819764463
BRD-K92428232	0.19941329848144407	0.11374290129030962	-0.08567039719113445
BRD-K94720315	0.19883533582811752	0.07682158409086348	-0.12201375173725404
BRD-K78431006	0.1984136370315563	0.05962715469668689	-0.1387864823348694
BRD-K47079459	0.19786221463559256	0.10070033913270326	-0.0971618755028893
BRD-K60025295	0.19708397013767914	0.15604820099131095	-0.041035769146368195
BRD-A58193911	0.19693612148446776	0.07970621877069406	-0.1172299027137737
BRD-K45033733	0.19601837880456208	0.1395009331166095	-0.05651744568795258
BRD-K22025381	0.195819456339011	0.09730800874922241	-0.09851144758978858
BRD-A24397426	0.19575378538512184	0.10226757369614514	-0.0934862116889767
BRD-K99107520	0.1946608446404539	0.11943591595930403	-0.07522492868114988
BRD-K80129304	0.19383414798976978	0.046284590532378156	-0.14754955745739162
BRD-K91701654	0.19357573650832482	0.09485581843356805	-0.09871991807475677
BRD-K67977190	0.1935564786386531	0.12144763510123813	-0.07210884353741498
BRD-K60160658	0.19326952019745958	0.08079786486866136	-0.11247165532879821
BRD-K08619838	0.19300126940108997	0.03562799751168905	-0.15737327188940092
BRD-K26603252	0.1921460581568245	0.02309112435534688	-0.16905493380147762
BRD-K82928892	0.19197710676239288	0.1192282222623563	-0.07274888450003658
BRD-K49865102	0.19189369914870502	0.1103927116569341	-0.08150098749177093
BRD-K29905972	0.19128450314372591	0.058112094395280256	-0.13317240874844566
BRD-K63750851	0.19015029553547547	0.033947384263439795	-0.15620291127203567
BRD-K46862739	0.18879641874829672	0.10435855758232493	-0.0844378611659718
BRD-K33127281	0.1873707538015682	0.08599923745309335	-0.10137151634847485
BRD-A94756469	0.18662060313705842	0.03060421808841529	-0.15601638504864312
BRD-K76037122	0.18645284929082495	0.07303393333734676	-0.1134189159534782
BRD-K83988098	0.18557660003767423	0.011785363112796765	-0.17379123692487747
BRD-K36889451	0.18549532859104245	0.0427698513033532	-0.14272547728768925
BRD-A70649075	0.1849942355855655	0.024000160536190918	-0.16099407504937457
BRD-K34332569	0.18466018437063658	0.0695954487989886	-0.11506473557164798
BRD-K75037734	0.1840573321344905	0.13324905183312263	-0.05080828030136786
BRD-K54094468	0.18307369193752288	0.08759055244516684	-0.09548313949235604
BRD-K21164796	0.18297293605804682	0.0940511307767945	-0.08892180528125232
BRD-K08109215	0.18235280028844736	0.009406417434230319	-0.17294638285421704
BRD-A90547603	0.18166204154132867	0.014081030642345432	-0.16758101089898325
BRD-K61314889	0.1813761188174956	0.06476431280476797	-0.11661180601272764
BRD-K62391742	0.18095736534217832	0.05719904480966431	-0.12375832053251401
BRD-K80725821	0.18039691278547768	0.12434029659061263	-0.056056616194865044
BRD-K26997899	0.18035820284912907	0.0739760801075593	-0.10638212274156977
BRD-K60443845	0.1798489859356055	0.10977364397086264	-0.07007534196474285
BRD-K19669037	0.1797637334503694	0.0011337868480725266	-0.17862994660229686
BRD-K37798499	0.17966155345952256	0.019029558726145313	-0.16063199473337725
BRD-K72093121	0.1796010610924358	0.14732105231473114	-0.03228000877770465
BRD-K16664969	0.179411945575642	0.009237854433808923	-0.17017409114183307
BRD-K11640013	0.1788245320014008	0.10437862460618463	-0.07444590739521617
BRD-K68408467	0.17866260406532014	0.13533000220737268	-0.04333260185794746
BRD-K84683831	0.1781545846999947	0.032272791122348626	-0.14588179357764608
BRD-K31309378	0.17741449991358238	0.07343527381454062	-0.10397922609904175
BRD-K36198571	0.17733154542623977	0.018758653904039496	-0.15857289152220028
BRD-K40255344	0.1760275449032025	0.07142656472618547	-0.10460098017701702
BRD-K81418486	0.1760134656203332	0.09005779302871592	-0.0859556725916173
BRD-K77245796	0.17574838670838022	0.08125639636385529	-0.09449199034452493
BRD-U25960968	0.17549159353531107	0.08021692452792317	-0.0952746690073879
