Compound	CMap_Score	a_score	b_score
BRD-K39987650	0.6532879818594105	0.545578231292517	-0.10770975056689343
BRD-K79131256	0.6526077097505669	0.37108843537414965	-0.2815192743764173
BRD-A99888680	0.6509070294784581	0.5226757369614513	-0.1282312925170068
BRD-K62213621	0.6496598639455782	0.5255102040816326	-0.12414965986394555
BRD-A08840375	0.6493197278911564	0.3901360544217687	-0.25918367346938775
BRD-K06814349	0.648639455782313	0.5031746031746032	-0.14546485260770975
BRD-K26603252	0.6484126984126983	0.49761904761904757	-0.1507936507936508
BRD-K28824103	0.6461451247165533	0.3659863945578231	-0.2801587301587302
BRD-K09602097	0.6456916099773242	0.4545351473922903	-0.19115646258503394
BRD-A92439610	0.6434240362811791	0.4775510204081632	-0.16587301587301584
BRD-K82823804	0.6419501133786849	0.4757369614512472	-0.16621315192743763
BRD-A24514565	0.6419501133786848	0.5955782312925171	-0.046371882086167715
BRD-K41876534	0.6403628117913833	0.5887755102040817	-0.051587301587301584
BRD-K85307935	0.6388888888888888	0.34795918367346934	-0.29092970521541955
BRD-K46862739	0.6384353741496598	0.3572562358276644	-0.2811791383219954
BRD-K83837640	0.6375283446712018	0.2972789115646258	-0.34024943310657596
BRD-M92675308	0.63718820861678	0.5843537414965987	-0.05283446712018141
BRD-A30582499	0.6368480725623582	0.35884353741496594	-0.27800453514739226
BRD-K17472821	0.6367346938775511	0.32460317460317456	-0.3121315192743765
BRD-K81016934	0.6341269841269841	0.4963718820861678	-0.1377551020408163
BRD-K74193284	0.634013605442177	0.3680272108843538	-0.2659863945578232
BRD-K33379087	0.6337868480725624	0.40907029478458046	-0.22471655328798187
BRD-K29173907	0.6337868480725622	0.5458049886621315	-0.0879818594104308
BRD-K68938568	0.6327664399092972	0.5856009070294785	-0.04716553287981859
BRD-K29415052	0.6324263038548754	0.4243764172335601	-0.20804988662131524
BRD-K47337578	0.6319727891156462	0.5446712018140589	-0.0873015873015873
BRD-K30519779	0.6316326530612244	0.5439909297052153	-0.08764172335600912
BRD-A71725768	0.6310657596371883	0.3888888888888889	-0.2421768707482993
BRD-K16338837	0.6300453514739229	0.3980725623582766	-0.23197278911564634
BRD-K00662280	0.6281179138321995	0.4250566893424036	-0.20306122448979594
BRD-K80608265	0.6263038548752834	0.5441043083900227	-0.08219954648526073
BRD-K23566484	0.6255102040816326	0.39399092970521543	-0.23151927437641717
BRD-K76973696	0.625170068027211	0.4386621315192744	-0.1865079365079365
BRD-K02900412	0.6235827664399093	0.4693877551020408	-0.15419501133786848
BRD-K49071277	0.6234693877551021	0.36859410430839	-0.254875283446712
BRD-A57833392	0.623015873015873	0.42585034013605444	-0.19716553287981853
BRD-K16505263	0.6229024943310657	0.25260770975056684	-0.37029478458049886
BRD-K18779551	0.6202947845804989	0.468140589569161	-0.15215419501133787
BRD-K97799481	0.6193877551020408	0.4264172335600907	-0.1929705215419501
BRD-A60197193	0.6189342403628117	0.5207482993197279	-0.09818594104308387
BRD-K36529613	0.61859410430839	0.4104308390022676	-0.20816326530612245
BRD-K14003026	0.6184807256235827	0.5741496598639455	-0.04433106575963719
BRD-K43644456	0.6174603174603175	0.4191609977324263	-0.19829931972789117
BRD-K13302470	0.6174603174603175	0.37766439909297056	-0.23979591836734693
BRD-K21937671	0.616326530612245	0.3840136054421769	-0.23231292517006802
BRD-A91831168	0.614172335600907	0.48730158730158735	-0.12687074829931966
BRD-K37312348	0.6126984126984127	0.35850340136054426	-0.25419501133786854
BRD-K58529924	0.610997732426304	0.430952380952381	-0.18004535147392298
BRD-K16195444	0.6104308390022676	0.4250566893424036	-0.18537414965986398
